product,category,avg_price,nb_concurrents,nb_occurrences,cat_total_products,cat_avg_price,cat_nb_concurrents,feat_cat_popularity,feat_price_distance,feat_occurrence_score,feat_concurrent_coverage,predicted_category,confidence_score,correct_prediction,feat_price_attractiveness,cat_score,product_score,niveau_recommandation
q-hand painted ceramic tile coaster,accessories,6.24,1,1,154,101.48167532467532,1,0.3155737704918033,0.9385110571091075,1.0,1.0,accessories,0.7,True,0.5158598380611227,0.6752717159889291,0.6747550811022587,Priorite moyenne
q-handmade berber fouta towel : authentic tunisian craftsmanship,fouta towel & blankets,18.72,1,1,46,66.55308695652174,1,0.0942622950819672,0.7187207750265543,1.0,1.0,fouta towel & blankets,0.91,True,0.5818280750022062,0.6002320919458304,0.6745816849057802,Priorite moyenne
q-small traditional black bag,accessories,46.8,1,1,154,101.48167532467532,1,0.3155737704918033,0.5388329923692781,1.0,1.0,accessories,0.645,True,0.6498430986070431,0.6752717159889291,0.6744034071568509,Priorite moyenne
q-kilim abstract black grey,rugs & kilim,99.84,1,1,130,236.3099076923077,1,0.26639344262295084,0.577503958456525,1.0,1.0,rugs & kilim,0.685,True,0.6339128308612478,0.6806343001261034,0.6740468316359356,Priorite moyenne
q-set of ceramics plates ceramics made in tunisia hand-painted,social projects,109.2,1,1,47,143.25702127659574,1,0.09631147540983606,0.23773369525187818,1.0,1.0,social projects,0.85,True,0.8079282351576447,0.5567426752703174,0.673903653651795,Priorite moyenne
q-tunisian white fouta with blue stripes,fouta towel & blankets,14.04,1,1,46,66.55308695652174,1,0.0942622950819672,0.7890405775135161,1.0,1.0,fouta towel & blankets,0.915,True,0.5589588143326755,0.6002320919458304,0.673544758838827,Priorite moyenne
q-round storage basket - hand-woven palm,homeware,140.4,1,1,78,168.30123076923078,1,0.1598360655737705,0.16578150068139755,1.0,1.0,homeware,0.735,True,0.8577936769587624,0.6089344262295082,0.6732834660565319,Priorite moyenne
k-coffret premium noja,coffrets cadeaux,99.5,1,1,11,131.13636363636363,1,0.022540983606557378,0.24124783178251213,1.0,1.0,coffrets cadeaux,0.915,True,0.8056408836291261,0.5469709388971684,0.6732164728636577,Priorite moyenne
q-blue diamond fouta,fouta towel & blankets,13.042,1,1,46,66.55308695652174,1,0.0942622950819672,0.8040361251378724,1.0,1.0,fouta towel & blankets,0.915,True,0.5543126249334811,0.6002320919458304,0.6730801398989076,Priorite moyenne
q-palm fiber pendant lamp raisa,homeware,62.4,1,1,78,168.30123076923078,1,0.1598360655737705,0.629236219224106,1.0,1.0,homeware,0.83,True,0.613784537932892,0.6089344262295082,0.6726325521539449,Priorite moyenne
q-handwoven halfa basket with lid – made in tunisia,homeware,85.8,1,1,78,168.30123076923078,1,0.1598360655737705,0.4901998036612935,1.0,1.0,homeware,0.805,True,0.6710509540687668,0.6089344262295082,0.6721091937675324,Priorite moyenne
q-handmade lightweight tablecloth sofa brown throw,fouta towel & blankets,117.0,1,1,46,66.55308695652174,1,0.0942622950819672,0.7579950771996421,1.0,1.0,fouta towel & blankets,0.905,True,0.5688298067324097,0.6002320919458304,0.6720318580788004,Priorite moyenne
q-rectangular pillows covers hand-woven silk & wool,homeware,46.8,1,1,78,168.30123076923078,1,0.1598360655737705,0.7219271629326478,1.0,1.0,homeware,0.84,True,0.5807446572228296,0.6089344262295082,0.6718285640829386,Priorite moyenne
k-le coffret chourouk rose,nouveautés,75.0,1,1,6,75.0,1,0.012295081967213115,0.0,1.0,1.0,nouveautés,0.835,True,1.0,0.5517930327868853,0.6715676229508196,Priorite moyenne
q-bag and set of 3 beige towels,social projects,59.28,1,1,47,143.25702127659574,1,0.09631147540983606,0.5861982885170948,1.0,1.0,social projects,0.905,True,0.6304382038735398,0.5567426752703174,0.6699046505233847,Priorite moyenne
q-bag and set of 3 pink towels,social projects,59.28,1,1,47,143.25702127659574,1,0.09631147540983606,0.5861982885170948,1.0,1.0,social projects,0.905,True,0.6304382038735398,0.5567426752703174,0.6699046505233847,Priorite moyenne
q-handmade halfa under dish 30 cm,homeware,21.84,1,1,78,168.30123076923078,1,0.1598360655737705,0.8702326728663144,1.0,1.0,homeware,0.85,True,0.5346928296720441,0.6089344262295082,0.6697233813278601,Priorite moyenne
q-hand-painted tunisian tajine floral decorated ceramic cookware,accessories,49.92,1,1,154,101.48167532467532,1,0.3155737704918033,0.5080885258508296,1.0,1.0,accessories,0.62,True,0.6630910472817386,0.6752717159889291,0.6694782020243203,Priorite moyenne
q-handmade natural olive wood chess table 40 cm,homeware,152.88,1,1,78,168.30123076923078,1,0.1598360655737705,0.09162874571456424,1.0,1.0,homeware,0.695,True,0.9160623553801844,0.6089344262295082,0.6691103338986741,Priorite moyenne
q-set of three plates of ceramics hand-painted tunisia,social projects,112.32,1,1,47,143.25702127659574,1,0.09631147540983606,0.2159546581728022,1.0,1.0,social projects,0.825,True,0.8223990864122235,0.5567426752703174,0.669100738777253,Priorite moyenne
q-grey and white artisan cushion handmade in tunisia,homeware,62.4,1,1,78,168.30123076923078,1,0.1598360655737705,0.629236219224106,1.0,1.0,homeware,0.815,True,0.613784537932892,0.6089344262295082,0.6688825521539449,Priorite moyenne
q-halfa basket set of 3 – handwoven in tunisia,homeware,78.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.5365452755155644,1.0,1.0,homeware,0.8,True,0.6508106307928123,0.6089344262295082,0.6688351614399369,Priorite moyenne
q-blown glass mouth blown locally available recycled transparent glass,social projects,140.4,1,1,47,143.25702127659574,1,0.09631147540983606,0.01994332446111781,1.0,1.0,social projects,0.76,True,0.980446634648396,0.5567426752703174,0.6686554936008703,Priorite moyenne
k-coffret amwej bleu gf,coffrets cadeaux,109.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.1688041581581658,1.0,1.0,coffrets cadeaux,0.875,True,0.8555753271581681,0.5469709388971684,0.6682099172165619,Priorite moyenne
k-pack lella craquelé bleu foncé,art de la table,164.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.34026745635739825,1.0,1.0,art de la table,0.91,True,0.7461197354726624,0.551857302533532,0.6669916307752841,Priorite moyenne
q-handmade halfa under dish 25 cm,homeware,18.72,1,1,78,168.30123076923078,1,0.1598360655737705,0.8887708616080229,1.0,1.0,homeware,0.84,True,0.52944484708359,0.6089344262295082,0.6666985830690146,Priorite moyenne
k-coffret kara prestige,coffrets cadeaux,190.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.4488734801125767,1.0,1.0,coffrets cadeaux,0.935,True,0.6901913891903803,0.5469709388971684,0.6666715234197831,Priorite moyenne
k-le bougeoir morgène,la touche déco,70.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.14979756903079872,1.0,1.0,la touche déco,0.855,True,0.86971831123537,0.5516068989071038,0.665961243691843,Priorite moyenne
k-pack lella craquelé turquoise,art de la table,164.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.34026745635739825,1.0,1.0,art de la table,0.905,True,0.7461197354726624,0.551857302533532,0.6657416307752841,Priorite moyenne
q-lampshade size medium palm wood and aluminium,accessories,390.0,1,1,154,101.48167532467532,1,0.3155737704918033,2.843058324660048,1.0,1.0,accessories,0.765,True,0.26020942580632284,0.6752717159889291,0.6654400398767787,Priorite moyenne
q-small purple pouf with green and orange design,homeware,140.4,1,1,78,168.30123076923078,1,0.1598360655737705,0.16578150068139755,1.0,1.0,homeware,0.7,True,0.8577936769587624,0.6089344262295082,0.664533466056532,Priorite moyenne
q-lightweight tablecloth sofa throw,fouta towel & blankets,117.0,1,1,46,66.55308695652174,1,0.0942622950819672,0.7579950771996421,1.0,1.0,fouta towel & blankets,0.875,True,0.5688298067324097,0.6002320919458304,0.6645318580788004,Priorite moyenne
k-la peau de chèvre,linge de maison,89.0,1,1,5,93.6,1,0.010245901639344262,0.04914529862024248,1.0,1.0,linge de maison,0.85,True,0.9531568232876088,0.5173483606557377,0.6633345347877773,Priorite moyenne
q-handmade halfa under dish 15 cm,homeware,12.48,1,1,78,168.30123076923078,1,0.1598360655737705,0.9258472390914395,1.0,1.0,homeware,0.83,True,0.5192519841146755,0.6089344262295082,0.6631792967721233,Priorite moyenne
q-ethnic chic beige jute suspension handmade in tunisia,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.87,True,0.40605392627672476,0.6089344262295082,0.6618594909883282,Priorite moyenne
k-le coffret chourouk vert pastel,nouveautés,75.0,1,1,6,75.0,1,0.012295081967213115,0.0,1.0,1.0,nouveautés,0.795,True,1.0,0.5517930327868853,0.6615676229508196,Priorite moyenne
q-straw bag with long basket handle,homeware,56.16,1,1,78,168.30123076923078,1,0.1598360655737705,0.6663125967075227,1.0,1.0,homeware,0.79,True,0.6001274922700015,0.6089344262295082,0.6612668475876559,Priorite moyenne
q-black on natural flax linen tout est magnifique,social projects,156.0,1,1,47,143.25702127659574,1,0.09631147540983606,0.08895186093426233,1.0,1.0,social projects,0.755,True,0.9183142394761634,0.5567426752703174,0.661192254083647,Priorite moyenne
k-le bougeoir sahara pf,la touche déco,70.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.14979756903079872,1.0,1.0,la touche déco,0.835,True,0.86971831123537,0.5516068989071038,0.660961243691843,Priorite moyenne
q-mini appetizer bowls ceramics hand-painted made in tunisia,social projects,115.44,1,1,47,143.25702127659574,1,0.09631147540983606,0.19417562109372613,1.0,1.0,social projects,0.785,True,0.8373977682479534,0.5567426752703174,0.660600606960826,Priorite moyenne
k-la peau de mouton,linge de maison,99.0,1,1,5,93.6,1,0.010245901639344262,0.057692307075936956,1.0,1.0,linge de maison,0.84,True,0.9454545460055096,0.5173483606557377,0.6600643070595673,Priorite moyenne
q-grey and white geometric pattern small carpet.,accessories,399.36,1,1,154,101.48167532467532,1,0.3155737704918033,2.9352917242153933,1.0,1.0,accessories,0.745,True,0.2541107674042582,0.6752717159889291,0.6598301740365723,Priorite moyenne
k-le coffret gratitude beige,nouveautés,85.0,1,1,6,75.0,1,0.012295081967213115,0.13333333155555557,1.0,1.0,nouveautés,0.835,True,0.8823529425605536,0.5517930327868853,0.659802917206875,Priorite moyenne
q-small striped carpet handwoven by women artisans.,rugs & kilim,62.4,1,1,130,236.3099076923077,1,0.26639344262295084,0.735939972448429,1.0,1.0,rugs & kilim,0.65,True,0.5760567852986103,0.6806343001261034,0.6595112270796718,Priorite moyenne
q-ceramic handmade jilani green set made in tunisia,handcrafted ceramics,152.88,1,1,262,31.49497709923664,1,0.5368852459016393,3.854107233168879,1.0,1.0,handcrafted ceramics,0.485,True,0.20601110605197234,0.7973638311850832,0.6587009260225417,Priorite moyenne
q-vase medium blown glass mouth blown locally recycled,social projects,15.6,1,1,47,143.25702127659574,1,0.09631147540983606,0.8911048076241593,1.0,1.0,social projects,0.9,True,0.5287914218019064,0.5567426752703174,0.6584899723162213,Priorite moyenne
q-natural vegetable fibre mirror with black design,homeware,78.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.5365452755155644,1.0,1.0,homeware,0.755,True,0.6508106307928123,0.6089344262295082,0.6575851614399368,Priorite moyenne
q-red handmade bathroom rug,rugs & kilim,46.8,1,1,130,236.3099076923077,1,0.26639344262295084,0.801954978278389,1.0,1.0,rugs & kilim,0.65,True,0.5549528218265547,0.6806343001261034,0.6574008307324662,Priorite moyenne
q-classic blue band fouta with ecru fringes – timeless tunisian craft,fouta towel & blankets,10.92,1,1,46,66.55308695652174,1,0.0942622950819672,0.8359204458381572,1.0,1.0,fouta towel & blankets,0.855,True,0.5446859106923163,0.6002320919458304,0.6571174684747911,Priorite moyenne
k-le coffret chourouk terracotta,nouveautés,75.0,1,1,6,75.0,1,0.012295081967213115,0.0,1.0,1.0,nouveautés,0.775,True,1.0,0.5517930327868853,0.6565676229508196,Priorite moyenne
q-handcrafted grey carpet.,accessories,414.48,1,1,154,101.48167532467532,1,0.3155737704918033,3.08428413888172,1.0,1.0,accessories,0.735,True,0.24484094788610877,0.6752717159889291,0.6564031920847574,Priorite moyenne
k-le pack zouhour premium,la touche déco,93.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.1295546542969071,1.0,1.0,la touche déco,0.81,True,0.885304660731491,0.5516068989071038,0.656269878641455,Priorite moyenne
k-la suspension noor,luminaires,414.48,1,1,8,256.12,1,0.01639344262295082,0.6183039176233645,1.0,1.0,luminaires,0.895,True,0.6179309022921953,0.5848386270491803,0.6557895041636458,Priorite moyenne
k-la suspension ksour,luminaires,414.48,1,1,8,256.12,1,0.01639344262295082,0.6183039176233645,1.0,1.0,luminaires,0.895,True,0.6179309022921953,0.5848386270491803,0.6557895041636458,Priorite moyenne
q-blue floral fouta,fouta towel & blankets,13.042,1,1,46,66.55308695652174,1,0.0942622950819672,0.8040361251378724,1.0,1.0,fouta towel & blankets,0.845,True,0.5543126249334811,0.6002320919458304,0.6555801398989075,Priorite moyenne
q-cylindrical large blown vase glass mouth blown locally available recycled,social projects,28.08,1,1,47,143.25702127659574,1,0.09631147540983606,0.8039886593078551,1.0,1.0,social projects,0.875,True,0.5543272097861606,0.5567426752703174,0.6547935511146468,Priorite moyenne
k-pack lella craquelé miel,art de la table,164.0,1,1,11,122.36363636363636,1,0.022540983606557378,0.34026745635739825,1.0,1.0,art de la table,0.86,True,0.7461197354726624,0.551857302533532,0.654491630775284,Priorite moyenne
"q-tiles hand-painted industrial biscuits according to the ""cuerda seca"" technique",social projects,124.8,1,1,47,143.25702127659574,1,0.09631147540983606,0.12883850985649806,1.0,1.0,social projects,0.74,True,0.8858663052938577,0.5567426752703174,0.6541974606654164,Priorite moyenne
q-fouta chevron db – beige handwoven tunisian towel,fouta towel & blankets,14.04,1,1,46,66.55308695652174,1,0.0942622950819672,0.7890405775135161,1.0,1.0,fouta towel & blankets,0.835,True,0.5589588143326755,0.6002320919458304,0.653544758838827,Priorite moyenne
q-vase blown glass mouth blown locally available recycled transparent glass,social projects,15.6,1,1,47,143.25702127659574,1,0.09631147540983606,0.8911048076241593,1.0,1.0,social projects,0.88,True,0.5287914218019064,0.5567426752703174,0.6534899723162213,Priorite moyenne
q-serving medium board without handle olive wood,accessories,23.4,1,1,154,101.48167532467532,1,0.3155737704918033,0.7694164912576413,1.0,1.0,olive wood,0.595,False,0.5651580647862244,0.6752717159889291,0.6534349037747689,Priorite moyenne
q-luxurious gold thread large hamam fouta towel bed spread xl,homeware,89.856,1,1,78,168.30123076923078,1,0.1598360655737705,0.4661001582970727,1.0,1.0,homeware,0.725,True,0.6820816397438599,0.6089344262295082,0.6532122623350417,Priorite moyenne
q-set of sejnan deep clay plate and napkin holder,social projects,182.52,1,1,47,143.25702127659574,1,0.09631147540983606,0.2740736761064087,1.0,1.0,social projects,0.775,True,0.7848839660952869,0.5567426752703174,0.6528492267455593,Priorite moyenne
q-handmade baroque sofa bed throw,fouta towel & blankets,224.64,1,1,46,66.55308695652174,1,0.0942622950819672,2.375350534399762,1.0,1.0,fouta towel & blankets,0.935,True,0.29626552555313485,0.6002320919458304,0.652275429960873,Priorite moyenne
q-handmade blue and light brown hoop chair,homeware,234.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.3903641615698526,1.0,1.0,homeware,0.705,True,0.7192360301281827,0.6089344262295082,0.651927701373474,Priorite moyenne
q-wholesale green halfa grass hoop chair,homeware,234.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.3903641615698526,1.0,1.0,homeware,0.705,True,0.7192360301281827,0.6089344262295082,0.651927701373474,Priorite moyenne
q-blue fouta fish,fouta towel & blankets,13.042,1,1,46,66.55308695652174,1,0.0942622950819672,0.8040361251378724,1.0,1.0,fouta towel & blankets,0.83,True,0.5543126249334811,0.6002320919458304,0.6518301398989076,Priorite moyenne
q-base cloth 100% natural linen embroidery fish,social projects,109.2,1,1,47,143.25702127659574,1,0.09631147540983606,0.23773369525187818,1.0,1.0,social projects,0.76,True,0.8079282351576447,0.5567426752703174,0.6514036536517951,Priorite moyenne
q-large laundry basket handmade,homeware,78.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.5365452755155644,1.0,1.0,homeware,0.725,True,0.6508106307928123,0.6089344262295082,0.6500851614399369,Priorite moyenne
q-big fouta towel berber 2*2m,fouta towel & blankets,26.364,1,1,46,66.55308695652174,1,0.0942622950819672,0.6038650976311833,1.0,1.0,fouta towel & blankets,0.795,True,0.6234938346603729,0.6002320919458304,0.6499982608715967,Priorite moyenne
k-le coffret gratitude vert pastel,nouveautés,85.0,1,1,6,75.0,1,0.012295081967213115,0.13333333155555557,1.0,1.0,nouveautés,0.795,True,0.8823529425605536,0.5517930327868853,0.649802917206875,Priorite moyenne
q-handmade united flat fouta,fouta towel & blankets,10.858,1,1,46,66.55308695652174,1,0.0942622950819672,0.8368520329651211,1.0,1.0,fouta towel & blankets,0.825,True,0.5444096650429482,0.6002320919458304,0.6495898439098543,Priorite moyenne
q-natural straw bag with leather handles,homeware,39.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.7682726347869187,1.0,1.0,homeware,0.755,True,0.5655236530426218,0.6089344262295082,0.6490564636649179,Priorite moyenne
q-olivewood board with resin art,olive wood,171.6,1,1,152,40.29213157894736,1,0.3114754098360656,3.2588959684318373,1.0,1.0,olive wood,0.685,True,0.23480263603813945,0.7100095718291631,0.6490272599368597,Priorite moyenne
q-box lange natural palm fibers with small bag,homeware,265.2,1,1,78,168.30123076923078,1,0.1598360655737705,0.5757460489869359,1.0,1.0,homeware,0.725,True,0.6346200269027555,0.6089344262295082,0.6484661010509313,Priorite moyenne
q-striped farmhouse style hamam fouta towel spread,homeware,18.72,1,1,78,168.30123076923078,1,0.1598360655737705,0.8887708616080229,1.0,1.0,homeware,0.765,True,0.52944484708359,0.6089344262295082,0.6479485830690147,Priorite moyenne
q-set of 3 tunisian handwoven halfa baskets,homeware,78.0,1,1,78,168.30123076923078,1,0.1598360655737705,0.5365452755155644,1.0,1.0,homeware,0.715,True,0.6508106307928123,0.6089344262295082,0.6475851614399368,Priorite moyenne
q-handwoven fringe grey and beige throw / blanket,fouta towel & blankets,78.0,1,1,46,66.55308695652174,1,0.0942622950819672,0.17199672314162764,1.0,1.0,fouta towel & blankets,0.69,True,0.8532447064522696,0.6002320919458304,0.6467233480507865,Priorite moyenne
q-throw etand'art saida in unbleached and undyed wool throw with bobble,social projects,156.0,1,1,47,143.25702127659574,1,0.09631147540983606,0.08895186093426233,1.0,1.0,social projects,0.695,True,0.9183142394761634,0.5567426752703174,0.646192254083647,Priorite moyenne
q-throws 100% linen handwoven & embroidery 100% handmade,social projects,118.56,1,1,47,143.25702127659574,1,0.09631147540983606,0.17239658401465008,1.0,1.0,social projects,0.72,True,0.8529536964153286,0.5567426752703174,0.6459061997775635,Priorite moyenne
q-a white ines carpet with a black motif,rugs & kilim,393.12,1,1,130,236.3099076923077,1,0.26639344262295084,0.6635781511467224,1.0,1.0,rugs & kilim,0.585,True,0.601113929820904,0.6806343001261034,0.6457669415319012,Priorite moyenne
q-olive wood small nesting bowls set of 3,accessories,24.96,1,1,154,101.48167532467532,1,0.3155737704918033,0.754044257998417,1.0,1.0,olive wood,0.56,False,0.5701110422043311,0.6752717159889291,0.6451802015165796,Priorite moyenne
q-small carpet with grey and yellow diamond shaped motifs,rugs & kilim,46.8,1,1,130,236.3099076923077,1,0.26639344262295084,0.801954978278389,1.0,1.0,rugs & kilim,0.6,True,0.5549528218265547,0.6806343001261034,0.6449008307324663,Priorite moyenne
k-coffret roma prestige,coffrets cadeaux,220.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.6776429757684073,1.0,1.0,coffrets cadeaux,0.885,True,0.5960743820013148,0.5469709388971684,0.6447598227008766,Priorite moyenne
q-lightweight tablecloth sofa orange throw,fouta towel & blankets,117.0,1,1,46,66.55308695652174,1,0.0942622950819672,0.7579950771996421,1.0,1.0,fouta towel & blankets,0.795,True,0.5688298067324097,0.6002320919458304,0.6445318580788004,Priorite moyenne
k-la tour nassije,luminaires,240.0,1,1,8,256.12,1,0.01639344262295082,0.06293924698212071,1.0,1.0,luminaires,0.72,True,0.9407875406230256,0.5848386270491803,0.6443251679967288,Priorite moyenne
q-hand woven striped kilim flat weave reversible berber rug,accessories,390.0,1,1,154,101.48167532467532,1,0.3155737704918033,2.843058324660048,1.0,1.0,accessories,0.68,True,0.26020942580632284,0.6752717159889291,0.6441900398767787,Priorite moyenne
q-kilim alia handmade area rug tunisia,social projects,202.8,1,1,47,143.25702127659574,1,0.09631147540983606,0.4156374171204029,1.0,1.0,social projects,0.77,True,0.7063955698727818,0.5567426752703174,0.6437503871233089,Priorite moyenne
q-cushion with leaf embroidery handmade tilli tanit,homeware,249.6,1,1,78,168.30123076923078,1,0.1598360655737705,0.4830551052783943,1.0,1.0,homeware,0.69,True,0.6742837784252684,0.6089344262295082,0.6436824762031825,Priorite moyenne
q-blue handmade bathroom rug,rugs & kilim,46.8,1,1,130,236.3099076923077,1,0.26639344262295084,0.801954978278389,1.0,1.0,rugs & kilim,0.595,True,0.5549528218265547,0.6806343001261034,0.6436508307324662,Priorite moyenne
q-kilim nahla - area rug handmade in tunisia,social projects,187.2,1,1,47,143.25702127659574,1,0.09631147540983606,0.3067422317250226,1.0,1.0,social projects,0.745,True,0.7652618670477237,0.5567426752703174,0.643387016840803,Priorite moyenne
k-le coffret zouhour prestige,coffrets cadeaux,153.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.16672443547038568,1.0,1.0,coffrets cadeaux,0.775,True,0.8571004168579295,0.5469709388971684,0.6433624261865382,Priorite moyenne
q-baroque sofa bed throw,fouta towel & blankets,224.64,1,1,46,66.55308695652174,1,0.0942622950819672,2.375350534399762,1.0,1.0,fouta towel & blankets,0.895,True,0.29626552555313485,0.6002320919458304,0.642275429960873,Priorite moyenne
q-jacquard greige hamam fouta,homeware,28.08,1,1,78,168.30123076923078,1,0.1598360655737705,0.8331562953828977,1.0,1.0,homeware,0.735,True,0.545507222989476,0.6089344262295082,0.6420548206596033,Priorite moyenne
q-kilim trio handmade rugs from joumine,social projects,187.2,1,1,47,143.25702127659574,1,0.09631147540983606,0.3067422317250226,1.0,1.0,social projects,0.735,True,0.7652618670477237,0.5567426752703174,0.6408870168408031,Priorite moyenne
k-la boîte mina rose,rangements,24.0,1,1,12,172.83333333333334,1,0.02459016393442623,0.8611378927995879,1.0,1.0,rangements,0.895,True,0.5373057009202932,0.5393152322404372,0.6402616493270019,Priorite moyenne
q-tunisian handicrafts - traditional decorated deep plate of sejnan,social projects,90.48,1,1,47,143.25702127659574,1,0.09631147540983606,0.36840791772633436,1.0,1.0,social projects,0.745,True,0.7307762451868451,0.5567426752703174,0.6399384546547151,Priorite moyenne
q-tunisian handicrafts natural halfa blue box,homeware,28.08,1,1,78,168.30123076923078,1,0.1598360655737705,0.8331562953828977,1.0,1.0,homeware,0.725,True,0.545507222989476,0.6089344262295082,0.6395548206596033,Priorite moyenne
q-small traditional yellow bag,accessories,46.8,1,1,154,101.48167532467532,1,0.3155737704918033,0.5388329923692781,1.0,1.0,accessories,0.5,True,0.6498430986070431,0.6752717159889291,0.6381534071568509,Priorite moyenne
q-handmade fouta berber 2*2m,fouta towel & blankets,26.364,1,1,46,66.55308695652174,1,0.0942622950819672,0.6038650976311833,1.0,1.0,fouta towel & blankets,0.745,True,0.6234938346603729,0.6002320919458304,0.6374982608715968,Priorite moyenne
k-coffret bougeoir morgène,la touche déco,74.0,1,1,12,82.33333333333333,1,0.02459016393442623,0.10121457366945857,1.0,1.0,la touche déco,0.725,True,0.9080882363078504,0.5516068989071038,0.637298236199091,Priorite moyenne
q-black with white stripes square pillows covers,homeware,46.8,1,1,78,168.30123076923078,1,0.1598360655737705,0.7219271629326478,1.0,1.0,homeware,0.695,True,0.5807446572228296,0.6089344262295082,0.6355785640829386,Priorite moyenne
k-coffret roma,coffrets cadeaux,90.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.3136915054068585,1.0,1.0,coffrets cadeaux,0.78,True,0.7612137217027172,0.5469709388971684,0.6350237566710168,Priorite moyenne
"q-olive wood small spoons set of four 15 cm / 5.9 """,accessories,28.08,1,1,154,101.48167532467532,1,0.3155737704918033,0.7232997914799686,1.0,1.0,olive wood,0.515,False,0.5802820872746701,0.6752717159889291,0.6349473060236135,Priorite moyenne
q-organic pear-shaped jute suspension handmade in tunisia,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.76,True,0.40605392627672476,0.6089344262295082,0.6343594909883282,Priorite moyenne
q-drawstring bucket bag small couffin in jommar leaf,homeware,37.44,1,1,78,168.30123076923078,1,0.1598360655737705,0.7775417291577728,1.0,1.0,homeware,0.695,True,0.5625746971767666,0.6089344262295082,0.6337615680783323,Priorite moyenne
q-brown scarf made with cotton and wool.,accessories,46.8,1,1,154,101.48167532467532,1,0.3155737704918033,0.5388329923692781,1.0,1.0,accessories,0.48,True,0.6498430986070431,0.6752717159889291,0.6331534071568509,Priorite moyenne
q-ethnic chic olive wood bedside lamp handmade in tunisia,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.75,True,0.40605392627672476,0.6089344262295082,0.6318594909883282,Priorite moyenne
"q-olive wood slotted spatula 30 cm / 12""",accessories,9.36,1,1,154,101.48167532467532,1,0.3155737704918033,0.9077665905906591,1.0,1.0,accessories,0.525,True,0.5241731378105287,0.6752717159889291,0.6318364110771993,Priorite moyenne
k-le coffret mirath,coffrets cadeaux,130.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.008665511199084413,1.0,1.0,coffrets cadeaux,0.675,True,0.9914089347728536,0.5469709388971684,0.6317932779780305,Priorite moyenne
q-black & white amazigh rugs,rugs & kilim,414.48,1,1,130,236.3099076923077,1,0.26639344262295084,0.7539679283600522,1.0,1.0,rugs & kilim,0.54,True,0.5701358524468535,0.6806343001261034,0.6314191337944962,Priorite moyenne
q-small traditional red bag,accessories,56.16,1,1,154,101.48167532467532,1,0.3155737704918033,0.44659959281393286,1.0,1.0,accessories,0.455,True,0.6912762902516756,0.6752717159889291,0.631046726321314,Priorite moyenne
q-nested set of 3 storage baskets in natural halfa handmade natural,social projects,265.2,1,1,47,143.25702127659574,1,0.09631147540983606,0.8512181587019234,1.0,1.0,social projects,0.785,True,0.5401848481765117,0.5567426752703174,0.6308793149536818,Priorite moyenne
q-set of three pen holders mosaic handmade by le phare design,social projects,249.6,1,1,47,143.25702127659574,1,0.09631147540983606,0.7423229733065433,1.0,1.0,social projects,0.77,True,0.573946401052281,0.5567426752703174,0.6305054702412588,Priorite moyenne
q-set of three mosaic jewelry boxes by the phare design,social projects,280.8,1,1,47,143.25702127659574,1,0.09631147540983606,0.9601133440973038,1.0,1.0,social projects,0.795,True,0.5101745789402463,0.5567426752703174,0.6303782880300554,Priorite moyenne
k-duo lella marbré,coffrets cadeaux,140.0,1,1,11,131.13636363636363,1,0.022540983606557378,0.06759098735285911,1.0,1.0,coffrets cadeaux,0.69,True,0.9366883121405379,0.5469709388971684,0.6300712157147988,Priorite moyenne
q-pillows blue covers 100% linen,homeware,70.2,1,1,78,168.30123076923078,1,0.1598360655737705,0.5828907473698351,1.0,1.0,homeware,0.65,True,0.6317555407166421,0.6089344262295082,0.6294296524323199,Priorite moyenne
q-tunisian handmade black and light brown hoop chair,homeware,414.48,1,1,78,168.30123076923078,1,0.1598360655737705,1.4627270795517504,1.0,1.0,homeware,0.735,True,0.40605392627672476,0.6089344262295082,0.6281094909883281,Priorite moyenne
q-base cloth 100% natural linen / silhouette,social projects,78.0,1,1,47,143.25702127659574,1,0.09631147540983606,0.45552406604263856,1.0,1.0,social projects,0.715,True,0.68703776414969,0.5567426752703174,0.6280646065509996,Priorite moyenne
